01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
RLTR9A	5.30207382096317	11.226479303875	6.01150642239663	8.67784269427036	2.47297864554677	15.6751781900235	31.4470405512671	28.6877512595337	16.4915092956359	13.6339041110481	22.1691431197307	15.1909021213259	9.18479570390127	6.50040101115151	11.8966041630498	10.1977582481485	6.26281893694046	25.8184608404031	10.107078221211	19.4886635106595	22.02556087542	7.991965093005	17.0988809206377	9.23979430033399	32.8225521289243	12.4101942068405	24.1510728547464	13.8942738076133	27.498567283649	19.3316077898647	24.1846406359219	4.12634151142661	15.0552558887231	29.3600574679251	10.8517047017954	8.41509874011122	25.9422897668555	10.0596822975734
MLT1H-int	8.84657356639503	5.28771544389829	6.80346714607487	3.24494839860678	6.26642445515758	3.8573590588118	19.6833118707838	7.04297249627624	8.36126458542616	6.22650822443134	9.05012835590284	8.82324645506585	7.97250253105975	6.66747562028766	9.56625046585325	27.4405420182508	11.6523975853026	9.84033304999614	9.06234365338027	15.6936682725956	5.81129485393895	15.8890576759366	11.7558122778756	14.5036700611324	13.9313521015735	9.0470703610703	5.6446082219303	7.52112874634281	7.08418287035091	8.53976865731273	7.10531804522518	10.1516076173553	9.22680286867782	12.5593250006609	16.7771621252759	11.1382910903331	11.7440575916255	14.6767999179997
RLTR12H	1.19980108972073	0.40623458509014	1.31731517993178	0.508459195493917	0.354846871155456	0.559574812674338	2.01114746299126	0.658865226537356	1.77800791940416	0.753363474940927	0.704139947489576	1.22749823584552	1.73946566879498	1.2829079187928	1.97183505418576	5.09802496432669	3.37668428600395	1.43809464069454	1.61833635357681	2.68114826159492	0.898169440862578	3.55921436845742	2.5658158375856	1.43890666116258	2.3853144328501	0.356885331041068	1.17662288784099	1.25560579156821	1.4624445063245	1.76639990036307	1.4986165761926	6.25076411496919	0.719453330581291	2.19823094792068	1.53735219525383	2.09177402282842	1.59043400265307	2.89780670697633
ERVB7_2B-LTR_MM	9.52927253733765	10.0576819621081	7.27164905589033	8.99458105087174	7.2989099577696	13.8695624850432	16.7368225004097	29.4703113404437	18.8380679677492	18.5720656958923	21.6182359415427	47.5370490519398	6.21301985883915	18.1412741274024	32.0880555798033	18.6167776018598	6.62125176869709	34.7964312780081	12.104751601483	30.7221722003474	47.2114528255566	6.52497064673065	47.0037686906988	21.3528574981597	21.071163428753	27.2887428386187	21.1478310784446	20.1745860024716	24.7684869009386	34.8930622607275	18.2231251926621	8.81320662950603	31.0693871486985	15.4312981244027	23.8441609936317	14.9684648342466	17.6277233723724	15.4333395625452
MER88	0.500169857683669	0.174561212027372	0.724545315767159	0.101725929593585	0	0.276683858187625	0.360734428499009	0.250461563091543	0.144988477620695	0	0.232748282703163	0.613076805649135	1.79715808948667	0.134663673972997	0.899222539109782	0	0.500923126183087	0	0.250084928841835	0	0.557342550590123	0.169543215989309	0.323192817535193	0.242098375914172	0.154600469356718	0.500923126183087	0.144988477620695	0	0.465496565406326	0.167202765177037	0.0678172863957235	0.700251104659584	0.311269340461078	0	0.200369250473235	0.376970041813807	0.0750254786525504	0.349122424054744
RLTR11C_MM	4.62161260786305	3.89546422354613	12.2175609831471	4.24744382903703	5.93186562081045	4.38992618963956	8.31646075623555	9.48142055356041	11.1559180818091	6.28331601743179	6.93123979086139	18.3263414747207	11.7545538524513	7.49572110266048	9.29254448901804	7.73489007398132	10.3309119904401	8.81728369638736	7.14013183799067	2.65966178021425	23.7763319132814	8.49488765807405	12.0524724204649	12.528913431745	9.10158117727877	9.67324120059776	8.94369636586962	10.0221486889614	8.48942548027984	14.1939311421856	9.21102644320239	7.76535135815186	12.528913431745	9.45052358663131	8.71413796541101	18.266630740186	8.90569171065745	12.8684645729558
RLTR10D2	0	1.94832723265829	1.32808014394492	0.721522919002357	0.573164620069495	0.710099172450424	2.86968993441749	1.14742446236616	0.924443723444609	0.862009699304874	0.856083177986217	4.1265347329717	1.18329758716386	0.495005808241836	1.25450853799575	3.40578585623175	1.57147263324061	1.04372678453424	1.04571668440263	8.5903518894479	4.41112333524561	1.47190675476481	1.79765267203614	1.11248870350566	0.346885596468049	0.349216140720136	1.66996285525478	0.692434020753095	1.210324493015	1.75496304735578	2.65520434192867	0.599217557345381	0.520739393130311	0.599166030262993	6.0613944424995	0.536773774903321	0.593514874931225	6.16970290341791
ORR1C2-int	2.90762094719312	4.10423003857575	19.2083794127756	3.63600612612635	9.93088826211267	4.65446901925313	19.7611416909789	8.92955062922327	8.55995008597994	5.81524189438623	7.71471811762359	16.1477035722784	26.1105321813168	7.2142318986168	10.6035585604177	17.1511795808496	31.8912522472259	10.0145821267347	13.6357396144229	15.2134241279537	19.1028388665515	26.0532722423227	14.6397592921722	15.5354462629376	9.28739763864187	19.489098595527	8.00047622415119	8.12128609388422	9.62796821079424	15.250608929374	12.854856304179	17.5978962213121	12.1755977655959	9.38908447410145	20.0560541910332	23.8615602069964	9.85081924350771	20.9531744074657
RLTR34B_MM	12.0647936192855	8.63343996697549	12.1136556491799	9.60845122033645	11.2432853727028	13.4489331452417	17.1160171851312	23.1428325928924	17.6890278011305	13.5660688434047	12.9501599504632	25.2094995942393	11.2830670044522	16.1589543263495	22.796220704694	27.5697871747842	14.280894109715	23.1482739001178	11.5461712691352	18.0929189431369	50.0916030898521	13.0125882241128	35.6124527386538	18.8340868735232	22.3699844856304	22.9033207419957	18.6256631612508	19.1344351292288	18.5725544968578	31.3832545969102	17.954077423143	11.3217268985588	15.8764376756069	18.6055439971284	24.3403918473759	15.4678639471307	19.5984656530475	17.1602942553464
RLTR13B1	7.35948182463905	10.5393003064311	3.83824166546058	14.582063143778	8.75910166653308	9.27172463092312	19.6529417650388	40.7537943356242	16.377416364304	13.9012434465404	18.6102886451851	13.7602269231138	19.6723896480365	17.3682187154885	14.7660799677664	16.7628032701801	29.1951282990224	17.2612769299966	11.1755094374149	9.44227276524128	20.1311858780279	21.3946805705299	48.7749976362424	15.2525593465495	19.2772237607072	37.7691622604453	16.9493261421051	20.2915754012682	26.2111223234291	14.6740939863187	27.0208309173419	18.598092579625	17.6849562404645	20.3465750038049	28.5439358462561	15.8055065865029	28.3173477614713	20.8043437275648
LTR23-int	0	0	0	0	0	0	0	0	0	0	0.103756446820359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173986173144834	0	0	0	0.305177788780756	0	0
MER31A	9.32920684000189	14.2592493021139	6.68806284592369	9.86506184763511	6.98429998889465	9.34708167882415	14.265458639331	41.2642133205312	16.2489420901533	13.6702539534132	14.6758116412768	18.959204241488	13.2356246455771	25.1245180595984	17.3959575689227	11.014760907958	26.6510521446102	11.6557760889853	9.43705894219845	24.8335240654792	18.0868482181067	17.5104847795523	42.8538949544848	11.4242109407851	15.1251472955619	36.2933429205253	15.0142200468286	19.1707111654374	18.5850889780361	12.9690262142694	19.2368706028885	13.7789809735659	16.0198594328736	14.5072460738959	21.5604017349655	11.5076094437864	15.9081850739917	10.0295393967677
MER57C2	0.859746930104242	1.65689806905099	1.16679700630162	1.820912733755	1.90852897743403	0.55112095529328	3.42433271194487	8.63252093564195	4.38685934753433	2.55318785303684	2.74571680014164	2.45973422950071	1.4966406030863	1.58050055943756	1.46965588078208	3.54241315028779	2.18184595076665	6.14737526990008	1.25054098924253	0	6.59082633289293	1.12248045231472	5.7554076975745	1.87946377061554	3.83761424614511	3.13047462501301	4.15597201345357	3.88188765410703	3.05342644153682	5.55016954348878	4.16564967859019	5.54666234066765	0.565252261839262	4.4870566570312	5.35975200949198	1.44304583800471	4.84584633331482	1.13615867592068
MER53	9.26681670659145	8.87739786453578	7.99936438948715	8.9649853539424	8.53197639288851	5.58965061400056	14.2567990813684	25.9629743711142	14.858954168973	12.496619272081	15.8436892443451	16.6088497917318	19.8434458427184	12.8119514358785	12.6832430972389	18.5770412272376	31.2400016823163	16.8916820032642	12.9493953326636	9.18564084594327	21.0152793283137	21.7569209775519	24.9805079306539	14.0117250817323	14.0407869740749	26.0157446442262	14.7158043214878	15.8471621203926	17.1074854681158	11.7956729133116	20.1623583651906	8.19629207579125	9.47483377619826	15.7997427048931	36.7808803590785	19.1248196240347	16.6017888880303	15.9053378406266
MTEa-int	12.9167045909655	15.2067812534372	11.1849922428152	16.7957685441302	14.5847506075887	15.8862214624981	32.7218033316232	56.3121289637553	29.2645971453676	18.0415509468951	27.9860579765092	32.0925322221211	22.6039309283749	32.7287155836348	29.1247393479132	26.2200769367404	41.5325336543312	33.5746738356328	18.329169875034	30.357757805027	34.8007627893887	26.1666697104631	54.6727440207406	20.6084144401822	26.326662615345	47.8466012706991	30.6372330339871	35.6385999139392	31.4459494910527	35.7215611822596	32.2143439456045	21.7299403547927	32.4002489278097	31.9757035813907	40.0358657748958	23.7466008731172	30.4091648568681	19.280524488303
UCON11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07833146256042	0	0	0	0	0	0	0	0	0	0	0.0599938470310485	0.028616434046059	0	0	0.545913878810134	0	0	0	0.153092526443863	0	0
Arthur1	3.47972346289668	4.50152871915302	2.73479232176217	8.13720123861579	3.76385939496265	3.36659184932492	7.81631899380041	7.80732370251427	6.31163138990689	6.06051836454505	4.12640132589027	7.36066444048753	11.8713963275696	6.68000270997876	11.6080086964723	7.92007544062077	5.43678317237793	6.68732373454421	3.88569120023463	7.62759032967596	9.60086666150547	13.2647527040449	19.8026476275513	8.51074419509341	8.85388346200401	7.80732370251427	7.38861611120053	6.81445844817267	5.67692788470965	5.17864929014538	16.9989477929987	12.4105634104174	7.13717472056884	13.0733122993653	5.17911572345006	3.90720038422807	8.87329483038653	5.55188542028873
Tigger9b	2.55985655701569	2.12905749350994	3.57308097745955	6.40823051567031	1.65452753805512	2.18400506948021	4.64627224450902	4.76887959448472	5.06954567170137	4.64566560347291	4.07636617659831	4.16411692861828	9.70218078073449	4.346221592503	3.39734121919144	3.84519082304195	6.60082724358556	6.38488725138606	4.64566560347291	1.3501340202746	4.9432097733275	15.1521712192952	7.58119334601376	4.0714168579199	2.69163357612936	3.46034555941269	5.48058991535284	7.04750632363578	4.9591461129317	4.29844328115435	10.0016308048312	4.76602708723341	7.22609084716909	2.21098472324912	5.72847122020421	3.15133920132788	5.21452261614306	5.29667961800035
MLT1J2	11.2424285076973	5.05900774346139	5.54978060211754	22.4350681459266	11.2557575364368	12.5054098924253	17.8234892285057	30.1790468927202	20.0799280914078	23.7075083915633	9.70820759708932	32.0293189005188	23.0042453504744	23.6948126600374	23.1610612382628	10.8408473660765	15.5467817326135	20.9779124532596	9.24443723444609	8.73314744541659	31.2913161608755	26.1347199754874	51.9496501681697	17.846262033982	17.7288093388456	21.4123018183459	23.9711936594322	25.884424256449	13.1421150877628	24.0293692027855	46.1507850020858	10.4476518671541	22.7702671791245	15.8352115456445	15.4521765699404	16.6376547043093	24.6617728802804	4.7481189994498
MER121	1.4826057338462	1.00262791282521	0.462883087057415	0.949864916016374	0.486709481449984	0.392405919171625	2.0035793791487	1.32192886097457	1.52369316292302	0.839210792743132	0.526379654233237	0.956625046585325	2.42743256315296	1.11656881038526	2.8373966463179	1.84945788844495	1.15245080187527	0.850433393259359	1.73436897166914	0	3.45619371669537	1.95250010514477	1.57464832233818	1.20740282822038	1.17132332934847	2.57606649830942	2.05521403371012	1.14692141674895	1.02769361064584	0.894907301644337	2.32189201692891	0.658489298432332	0.573516343404683	0.80143175165948	1.5591981437136	1.9489098595527	1.65044789239483	0.902365121542691
ERVB4_1-LTR_MM	0.294371113180689	0	0.0266464196511589	0	0	0	0	0.081246917018028	0.0299389813620859	0	0.0545918263316086	0.0266464196511589	0	0.0549054355447797	0.0261471752853552	0.0837070527712141	0.27082305672676	0	0	1.36479565829022	0	0.0467708712323549	0.0274527177723898	0.104588701141421	0	0	0	0	0.109183652663217	0.0799392589534768	0	0.247074459951509	0	0	0	0.239511850896687	0.0802830308674606	0.245663218492239
ORR1G-int	0.20796719192767	0.605718668694572	0.470154660509939	1.38385583856742	0.191365658054829	1.04989232304335	1.91730108108595	2.42771633568126	2.65903584879572	0.779876969728763	1.2720092042586	2.3507733025497	0.6527621880035	2.56429981793471	0.959901552496776	0.429246510690885	0.289013849485865	2.49623773560414	0.545913878810134	1.24172327082387	0.705231990764909	0.70498316304378	6.35333984742033	0.389960005701815	1.54528743848719	1.18495678289204	4.66687924482514	1.35178674752986	2.27144500760465	0.666052435722414	1.80162363888966	0	1.16988001710545	0.343397208552708	0.0867041548457594	0.162798113191575	0.285954888900547	0.938863936476587
RLTR17D_Mm	10.4438621049414	8.32221505153121	13.1078977816387	8.09075789633492	9.39230861593287	8.8442971348624	15.2801891522361	19.8999781711204	41.020411723433	16.0387882325886	12.9277127014077	21.4775844918144	16.1815157926698	16.2048631320228	23.6041241566491	16.3805628391402	26.5042106928227	39.7385238570757	19.1922920499897	8.6454078690664	29.6743437906228	18.0367214249505	25.5470794353374	16.2967048845661	15.5802910668463	15.8850702944909	36.561671318712	25.261939182407	18.1795959863546	18.5378184985709	21.6955991997261	15.6788938495306	17.7175919652489	15.9554184601091	16.7869698899656	50.8853748688782	29.7039714413269	25.9900890767884
L1MA8	19.9778026609939	11.0009144240485	14.7398981549941	13.5215183624109	12.1943125616601	11.6615687597381	31.1050106978648	24.0444171039572	57.0751745928393	17.483664133478	21.8670137203513	31.0499158960637	26.1706807014405	25.5395490055442	37.9870071794179	26.950752173943	29.5249322874289	48.3911238940337	25.0154685977588	26.7473213447453	31.8509973175308	27.5082932706253	44.6668078101256	27.1155176039439	17.0843881796286	26.9190010482291	45.9356336964404	24.7191353073608	23.9431666876349	30.0245316765859	23.2919058242821	36.3637140883661	26.0410099133447	25.9121875429625	19.9340307163533	58.2130846844069	25.4846629742222	31.5737029180411
(TCCTG)n	1.03899300336339	0.911852804656014	0.828449034525495	1.10372689785288	0.87304035180034	1.01390601926183	0	1.50552558887231	2.8458860227391	1.41418492124462	1.17238217741488	0.97046886901558	4.47797769986026	1.59641664329205	1.43139673307552	2.68494824373649	1.97784734224402	1.2806487102326	3.80964101233244	0.495005808241836	1.65689806905099	2.42819917527634	1.820912733755	2.77333117033383	0.466333116017391	1.50552558887231	2.94074889016374	1.90482050616622	1.90186442113969	1.46753828973088	0.882981518282306	1.99552080411506	2.6540481092442	0.155444372005797	4.87081808164572	4.03167186554706	1.61621133856528	1.53712329927728
MLTR18B_MM	24.3641040419963	16.3904933930917	23.1490479037027	26.540264054951	27.4264769326143	26.3791925852258	29.42712924142	33.5435943754274	60.0525708014797	29.7179083379461	25.5365698168611	30.4544065630602	69.892751572553	36.1788539382419	32.5613787584335	50.0561985477987	46.9363450276219	66.1739224824741	49.1290276569514	44.9757553512093	42.6916529249377	55.3176384900129	79.9761736910989	55.7515703312354	33.0616554254114	47.5535224770318	55.0393948558377	35.2148624813812	30.5472915539757	31.9031485756755	63.2831072676802	81.0037807079539	28.8129038841809	22.2332739668991	56.8729019631211	98.1527079883587	36.0451315967959	73.2289815315663
RLTR19-int	90.8684958266104	69.0285427533378	59.5994215731044	70.6848178056843	68.5303283378147	69.8194758444015	176.358894964262	134.138076523934	226.60487112076	106.461639521328	82.1805719218715	123.886438101397	131.701252486223	145.233998587479	147.292600631501	112.650233635274	128.595621236493	227.680601159104	136.083121997736	168.361661662402	163.730995220495	140.286343384462	264.271388483133	153.982853203789	115.352529038689	131.393495299865	223.658306233121	143.138470465241	119.309560827076	102.373725539195	129.155515752992	114.576481672703	125.134484112082	127.499210397472	112.927526481612	257.567187876579	128.176739279288	174.009451524039
ORR1A1-int	80.9094002255818	121.097580232171	34.9406659702381	139.189069912392	104.299324518069	95.4309451958097	168.934936698916	351.44060873118	243.271412225144	284.139729079811	161.893396213284	256.317399750551	84.3342412799753	447.966141465483	201.650188472867	76.0782647880383	100.730636014254	200.580765129715	81.7131359894121	86.9310843479893	247.846935272917	77.5135144321089	851.000003690091	114.018012974345	188.681365298359	187.004016217828	239.955380310087	391.189678195682	276.451647119071	168.321865058919	249.332247951455	153.193024513272	215.635982130003	218.028434796611	93.1298023360104	67.0256214641994	283.642178368868	85.7912012543994
(TGGG)n	12.1473858099398	8.35133631095203	22.8327540032595	7.30247736981174	46.0364946787441	11.4950300440751	38.5138107562771	17.7769378885549	14.841645058245	13.5750167195616	27.750794616601	20.0818197859993	58.5361930998455	29.3162181610405	20.5486377779042	38.4599452866879	45.8949349768723	16.7226174354184	43.8808658536384	34.4782599782013	15.9554184601091	60.9509565328908	43.4169846909706	47.4042831906107	17.9910668427924	25.6970133291757	13.6563747931768	16.2549554446412	20.1533983892766	27.9594950445171	21.7037773620699	102.662497818701	18.0054895380646	11.7426723704453	50.97900087107	40.0672883082828	17.0063401339158	60.5761859499264
L3b	19.8397354935773	18.5510592465211	19.9144767990503	17.1669078541102	51.3856241350012	16.7181364666167	44.408103079431	42.1689260260267	33.9346493095346	25.4025342576604	36.4700551456309	33.3638887702473	51.5275888328378	70.1311956434573	29.3369957493953	41.9814307800085	60.3374526648999	40.448240950782	43.7625104740924	48.4792587464452	37.9335731465613	55.1275350808046	136.788771007392	51.2656592388423	33.9464491663653	46.8472415273944	33.5566283660693	33.9248515760341	37.7973881751946	34.7659510220709	33.1786090764101	124.690990033884	28.6455514051334	28.0954726222022	64.0544704605071	63.9436965138531	37.0213848782084	76.0056175262064
(CTG)n	237.117759548972	241.876227124491	161.676278192575	285.164258598167	589.430426742981	319.086295699602	572.695667198529	425.917483635765	471.354455491629	402.122386039237	508.772076312531	263.449947936734	789.338210212877	716.404374790857	501.314124122837	536.951037256013	532.266669696423	637.512656199825	634.600559718642	595.222474837238	246.238016563728	820.30480516831	1504.61994022216	746.689638417159	474.163458421127	391.525013716749	546.849375304767	402.396770149802	577.270374143249	261.443302407204	529.236524652996	1162.21242025294	426.968402548835	382.717648582767	516.407788178364	822.465749225743	485.784595751761	960.675953250583
(TGAG)n	3.93325444382453	3.6365801018869	4.93794247066417	4.10423003857575	6.27966250033047	3.49285627864106	14.4284637972336	9.00069505709878	11.8973597487711	8.53976865731273	5.53879123210467	5.86537329002749	11.1400529618485	17.678041492527	8.78940063559677	8.24052430260413	8.90822216267653	9.76193620411992	8.04368251124477	6.57381787648786	5.96563608131002	11.170911834319	23.1133796230651	17.1779816982347	5.31257244416969	8.16843900729855	10.1686835459582	13.3588912191158	9.51105565108883	5.81524189438623	7.19011728562519	20.5804065136881	9.27611011704676	7.42552739355537	11.0042744362475	10.1686835459582	12.154110578665	11.6650300191295
MARNA	7.21529450826271	7.54660490154129	8.21606986290709	8.07386515430116	12.253968262877	8.07109902508262	12.8905574156801	14.8719530423524	16.9264410454225	12.6941280975244	12.3100647330106	17.3602007734515	13.8028453793003	28.5770023229689	13.8910751928293	11.1648438468467	16.936727010709	13.5953174476833	14.6102229046979	17.0467635541908	15.9135173756639	14.2291880937189	43.6839937310195	15.6755018480346	13.0212932921069	13.9232731109453	12.2953667753949	17.3945481713719	13.5410712063117	14.0300993672234	18.0129796841834	23.8063734572687	15.1264474925868	13.2304706943897	13.951175461869	18.1180624950202	15.6580872523709	17.2876126467932
MER44A	13.9463716967449	2.57359400010492	3.36173861125488	5.17170126560933	3.0027060648161	4.17177134559528	8.81909551356413	6.4959305284554	6.1848963789975	7.54297924454295	5.58911828305614	6.11775855381518	9.44227276524128	5.95319115459192	6.5064323738642	8.18916011973812	8.5849302138177	6.30050191879185	12.3183905648291	10.2163883034468	6.99605062342231	10.7351980816436	9.2692230696497	11.1374812987911	7.28925241427239	10.187450520397	5.9825866843574	12.7525188666733	6.75893373764928	6.57204755533611	9.05047721481633	4.80432970370576	4.17177134559528	6.179366244198	10.187450520397	8.49700717488442	14.7060962249722	5.45913878810134
MER110A	3.78992934401283	0.474721004770064	1.26583853534617	0.76088061001597	1.18527026506817	0.701292376656321	2.43580642402768	1.85062847342958	1.54195737290845	2.89818126306864	1.69543215989309	1.26583853534617	8.33510122790221	2.19017331588684	2.12892328627812	2.52279951060009	4.77662214087904	2.38566989770742	3.95713210918987	2.37360502385032	1.85835870082736	6.60582711422955	2.88587542799207	2.10387712996896	1.07291473439314	4.62657118357394	2.41476343304532	3.90139785413086	1.96670130547598	2.15461878356795	1.41800477321158	4.22574616241697	0.500923126183087	2.31981564193112	0.800271772293871	3.52031777588534	1.33762212141629	4.44203225891989
MER92D	0	0	0	0.128173027434732	0.319863875239829	0	0.600460180040716	0.155784694647069	0.214922164057718	0	0.148166645198966	0.0269630255491384	1.53807632921678	0	0	0.63206334741128	0	0.0805958115216441	0.239560019277395	0	0	0	0.319863875239829	0	0.063206334741128	0	0.0805958115216441	0.179670014458046	0.0987777634659774	0	0.192259541152097	1.2503769668466	0	0.31603167370564	0.259641157745115	0	0.239560019277395	0.296333290397932
tRNA-Ile-ATA	0	0	0	0	0	0	0	0	0	0	1.15443667040377	0	0	0	0	0.208745356906847	0	0	0	0	0	0	0	0.224496090462945	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115443667040377
MTB_Mm-int	99.102572904375	174.642813932053	12.4664342013755	229.363602465315	58.5038260010798	192.339685775492	199.368510662677	337.484555456967	364.56671936642	547.33327271788	169.51804939208	356.908276021946	33.1052962031647	677.708862726297	374.048954135241	11.3852930882152	19.7016384870154	289.517941518178	40.2637183844719	91.1578228786323	404.057356463952	25.0601543884291	878.981005712631	112.682424606865	264.463294486452	146.283412481199	386.41480107553	711.237741003816	371.273444437847	200.459054555289	390.451384548871	31.5907102161103	711.387533461453	255.399817924826	14.0618564773736	25.3351342982759	492.927121139386	19.75467895297
(C)n	9.35417424647099	3.5139478748659	3.974370643374	3.79471972562837	4.95606193809971	4.16151840932994	9.04522147773389	12.0647936192855	9.56606465476606	16.6972010299507	11.2830670044522	8.44553761716974	11.607377984275	9.01840778900111	14.3108330910771	14.3439015149863	13.7298443223996	6.95471552895248	17.0245971285772	14.9617311859525	12.7075271886826	9.26358050668102	17.9284863553115	16.9155244695786	9.68748572467357	9.36249821587088	11.6178389679053	20.7194959559332	13.4792844262434	11.5309043008417	13.309421390623	13.2703297796112	10.4187655140059	10.4367940127699	10.8910693531559	14.0959559954631	21.2339755394891	14.1656023705532
RLTR9B	1.25330340096672	2.10502223860312	3.41964928076976	3.86321859621797	9.30624595344484	8.41123584823135	7.79876969728763	5.42118208481642	6.69970391226663	4.20378849074254	8.42008895441249	6.56932624989981	10.4736148608576	4.33520774228797	18.1248566019953	19.2369652533095	10.6303626355897	12.8508940539383	3.47269484017862	13.7783273799477	8.42913550786231	5.83775254539604	9.79756949757081	9.44229056511132	7.79876969728763	10.5092189018508	7.05231990764909	4.90877165378632	7.04225621641772	4.79950776248388	6.12391688585663	12.1963844483035	6.94605282950718	4.21133563653532	7.69262709242107	7.05231990764909	5.50931286674954	8.53490834924539
(CACCAT)n	11.1054670487909	4.15766194731962	5.7995391048278	5.57689391317291	7.44794504650122	11.7041935623926	19.3279266227812	9.37259170852059	13.0041413348184	8.7091597737618	9.39230861593287	13.135956072435	14.1297984795637	9.4263054494781	22.739576064077	18.141124110856	10.0459100783856	17.5694249949142	24.4268741583615	13.6501551884891	10.1491934334486	12.0540935701764	20.0745393831478	23.5755898899622	13.2921881335618	9.56112085208278	9.99520437702796	10.0490305081867	8.06486233154769	11.8600574693729	10.4535500255887	10.299111509615	19.3955207605363	15.4284326550271	15.6209861808676	19.7483103781418	11.4662014772899	25.6723102168832
RMER16	6.92069111882539	4.46668078101256	6.03620496777773	3.73883267152966	4.86261396180586	7.54614060723793	11.3347483577209	7.87320346034842	10.3179287084959	5.72847122020421	6.24787250350223	11.4087434207736	8.72394290023587	6.20587748716659	15.9906312867661	8.44549877634107	13.6702539534132	14.6758116412768	12.503769668466	8.35789962091308	13.7157746388248	13.7609813604911	12.0625064577394	38.988393137396	7.4083322599483	8.70905725237171	9.48480403017014	8.02567541510843	9.34440580567659	7.96399817738213	8.23062470052015	6.82377870883253	12.2774509879665	4.69194376463393	8.46639002242946	18.8414350329055	11.0207644287177	10.2487031417098
ERVB2_1A-I_MM-int	2.42819917527634	7.3584829651743	7.0973421348328	2.65668563064453	5.10697895833157	8.49022663450499	12.9296907085222	10.9682865931481	10.059738276381	9.96507713490031	5.66229028167649	10.5863716717044	4.84703814527167	8.41323123193351	24.7117769641179	12.4967769571208	13.3130509479778	6.55658235895892	15.420641515716	9.47872381954655	15.6260810027411	6.68410799624927	24.4131306274	31.731629153541	8.19650035986677	10.1345926003197	8.87623965563031	11.6679700630162	7.0342108345056	9.54264488717015	4.93182598454756	7.32098717726144	12.3796041989151	11.4289230369973	11.4893453386658	11.9296660971671	16.4297632508958	18.4086794179615
MRLTR33	4.64369881932093	11.8706327809119	5.73460708374473	5.51445352053867	8.64048429173842	19.1028388665515	12.5685566092084	15.4245711305154	16.2752294183156	14.134470128882	13.7486731910263	12.588161891147	12.6331117015977	16.355202409362	25.5935824593301	11.6237676158055	13.1305057568967	16.5834723997231	14.846277977099	5.17346980899443	15.273636427925	11.1291698323599	27.6804086060334	21.0553389716963	16.6912722167848	14.7001294335832	15.9361621387674	17.4562400872283	19.5954027696844	10.2663453645576	11.4550239040281	12.4052667331387	26.7017581946825	16.8916820032642	11.3194015145661	15.3505004740931	21.93046084745	16.6543206179958
RLTR12D	5.57895496857125	7.60450126596983	4.76345983146933	8.46173308139933	6.12867651976655	14.5925118244947	9.58099850256406	14.4332407575161	18.1365281004297	13.9473874214281	13.4126636502145	18.2242480069135	13.7025484092338	16.0677910496488	25.9110626627246	13.451831708471	12.9167045909655	20.5640326307949	8.63925550958364	16.5562566932335	19.3749714493471	9.79923282652375	30.2170398844142	25.4433539504011	13.6165480151054	13.7272670248115	17.6342857838024	18.5784616914557	18.80168029539	11.8283665478059	22.7647915802808	9.32624687790562	28.4834605805042	13.7538116039673	12.0538478065488	16.4623870450054	14.9494327313171	14.3407720724392
RLTR12E	4.53751743692807	13.7835735835533	4.15934383855341	6.05718668694572	8.89375899464635	5.222097504028	17.1080898301017	13.4986155819859	11.0745599758248	8.7571196394217	19.0473792434142	11.3082160610671	16.5058337219271	17.7875179892927	13.6557849730332	13.510415458671	16.3783202394762	14.4226827592137	12.8322149171724	12.4811886780207	10.9962652731756	13.2955247778459	25.9368654381316	11.5147249963817	11.4436663516788	13.7085940465946	11.3321078822394	11.3293428998459	17.473664149229	9.0205769498627	12.3566608413693	14.2221784804257	5.58764432930996	10.2189261401279	13.7085940465946	21.5195584026364	13.9882703151158	27.295816978454
