,ESCs,PGCLC_d6,IVD_D3,IVD_D5,IVD_D7,IVD_D9,IVD_D10,IVD_D11,PGC_E14.5,PGC_E16.5,PGC_E18.5,P1_oocyte_small,P3_oocyte_small,P4_oocyte_small,P6_oocyte_small,IVD_D13,IVD_D15,IVD_D17,IVD_D20,IVD_D23,2nd.fol_vivo,Incomp.GV_vivo,Comp.GV_vivo,MII_vivo,MII_vitro,2-cell,moduleColors
Atic,90.8643711,62.35900113,61.15034119,30.40415618,19.7990124,38.36219741,35.87790081,36.01075936,24.74036512,32.12104824,44.53642407,32.62390454,23.98758546,24.52554208,19.20385714,18.35207344,13.9940872,15.20226356,16.2271292,17.63179553,13.58436214,14.20170841,16.94544542,9.822561991,11.82591556,30.36288763,pink
Fn1,255.2131527,120.4142751,102.5970206,56.87064454,43.10783458,42.69853853,34.14110218,26.33218708,53.02058086,29.52150016,10.303557,7.635590878,6.273483634,5.634856406,5.01712451,3.458173998,1.094147613,0.841143326,0.81791341,1.02174485,1.058539943,1.818987576,1.772139738,0.395711718,1.040100065,2.223270839,pink
Mreg,35.5963627,62.64140147,51.52647372,26.63835783,15.55339921,18.56450628,17.11008536,16.98359992,12.70077554,10.43511017,6.953869627,11.33905881,13.62027579,13.9807,13.6390988,9.847622369,6.804482942,5.018045042,6.000176324,6.573740413,6.356866641,3.691955885,3.181768738,3.383724521,10.20353411,26.28851337,lightcyan
Pecr,33.60772043,52.50297477,46.31234919,26.19216526,13.09959358,16.5212633,18.34191059,36.43299842,15.77769917,7.660305324,14.63568449,50.0171056,83.15284033,94.21214359,109.2492284,396.0259238,540.5552417,548.1928484,509.9248347,474.6759232,496.6524624,533.0548591,419.182222,80.33099048,151.0395682,38.45816902,purple
Xrcc5,82.45117844,110.0768528,72.38830186,50.70766376,54.60322844,61.39988751,53.52547084,62.20699081,55.1334409,66.43891664,63.13207697,74.49823204,76.27514542,78.82399973,70.12259496,61.75935028,52.69513742,57.75290794,56.28033948,51.70930325,52.15302632,55.71327622,45.94764093,0.2690506,1.450303431,2.817420174,greenyellow
Rpl37a,118.8935782,120.8933098,100.7244994,77.94867441,60.49956714,54.97242935,50.43362686,56.71828404,79.2603762,88.01674771,79.24818037,63.70489204,69.56635004,67.01209865,67.81776221,55.7047156,28.73220778,21.26490499,12.89495833,12.48910223,14.83200217,12.62809884,9.596898635,5.658430825,7.262173322,88.51995354,brown
Igfbp2,611.8724612,19.8979985,8.060422185,14.8706255,9.973858607,14.64867422,14.94119142,11.76077613,17.1178723,11.80421378,8.998970888,3.356523033,4.360614354,4.164205755,2.659279608,1.701280095,0.260404312,0.316208197,0.119727156,0.436143616,0.199059518,0.139692968,0.09829506,0.056183274,0.424239174,16.12787508,salmon
Arpc2,126.1331276,194.5354902,152.1377566,137.4605579,138.2707194,153.9569813,171.8346593,172.3477053,113.0402795,107.3493082,167.9115066,175.9540187,168.5754898,172.1046222,173.032367,207.7355273,182.9212744,155.1447393,123.2491752,97.59474077,106.8517296,99.11836358,72.37293394,37.34174238,55.41622714,129.8421136,greenyellow
Aamp,121.861363,282.9837017,170.091006,128.6433816,115.5830519,140.5800389,130.4067583,123.8907691,94.25908627,58.8564615,75.87683948,66.46160707,63.14803842,60.93716392,56.49547957,59.76552124,45.18191092,42.14742285,41.1897527,51.22601396,43.94612726,45.97133423,32.30789506,63.70821246,61.25084928,57.31168019,lightcyan
Pnkd,17.95710102,61.58840756,43.87032799,21.22191405,14.59721438,20.05825664,21.33965555,18.40499985,15.83528604,16.88259147,25.71865651,25.20455207,20.50226692,20.75099691,21.41738986,14.86244261,11.71132966,11.3991878,9.326543318,10.09819381,7.805838816,6.686429904,6.625542951,1.408831066,2.248480907,3.473784597,brown
Tmbim1,22.12976246,23.60652055,18.94780676,10.13082285,4.504972637,9.25810883,12.87991619,9.103706058,5.252673053,3.193998993,1.493405087,1.624556524,2.376246603,2.225610726,1.423451655,36.6926192,67.80482782,79.82432185,79.67518595,90.30552944,70.46333922,90.60257459,81.86367357,47.06590125,104.051962,61.82204203,darkturquoise
Vil1,0.487143603,0.107591733,0.663297773,1.840769182,1.002343805,15.11659988,18.05337358,18.97850689,0.518418382,7.661577157,41.89941498,28.7775573,53.01823521,73.49366354,97.14482086,123.214757,122.2389968,131.0039104,113.5569667,125.599002,78.04893414,89.4670757,70.89066906,11.38370496,34.70270393,35.17531978,purple
Usp37,15.81260002,20.21439443,23.38843028,31.95833993,30.89301864,24.90702165,20.20119006,22.40954742,30.23338356,34.40564474,29.8710353,24.35186813,23.10328923,20.38721018,21.79945291,8.687335667,7.587181536,7.917970501,11.57004669,9.146824694,10.78882837,6.846412094,7.541658432,39.12983636,40.47642133,68.46783586,turquoise
Rqcd1,56.82900062,72.78035581,77.71113569,80.64719989,73.60521075,67.85571404,62.28171915,67.15635338,80.84647879,53.52482661,68.49649177,66.30597295,63.53361534,61.82967038,57.6832979,44.68735697,33.81732168,31.77064742,38.321317,35.65313282,39.67978093,31.74518026,37.38931612,5.08106412,10.54366882,20.57490288,brown
Rnf25,19.87610757,30.55373747,13.36362378,7.526055652,4.832444236,15.16286241,15.28716129,17.50145864,2.906896924,11.0318617,15.95167331,18.31467475,21.9819409,23.46641011,24.1162772,38.37696005,53.44059658,67.82344715,74.21941715,92.619203,58.97152353,69.5844185,71.8896156,20.6254411,17.13953783,26.62995571,blue
Stk36,0.79926093,1.083304364,1.760186765,2.514677528,2.727947622,3.806088155,4.195117323,6.853194874,1.263061412,9.365212322,19.96865793,41.36993361,41.40013291,39.66517857,31.49163114,21.92107463,45.54236388,56.40477303,63.35883809,79.010393,70.29846323,47.08272682,37.98319057,6.035789059,7.135673911,8.501357072,darkgreen
Ttll4,19.33674157,25.14808341,31.43131124,54.39335977,52.13996194,40.85673294,37.61082839,38.89971093,48.07592701,43.23706786,48.66541733,37.26298616,29.75433853,27.75172811,26.22126867,31.29115819,26.90715483,29.15029793,30.61673117,36.38425062,35.54521918,42.76419339,47.88658279,59.04149061,55.61995826,18.04236475,yellow
Nhej1,5.570110702,14.80831471,19.6875403,30.32607027,42.65898206,24.36603276,22.54341674,25.33410606,40.0046039,56.23627127,31.08657073,23.16326482,23.95126379,26.7790714,23.68393605,21.06779152,16.82908142,23.60279531,39.47353269,29.29435871,26.46823472,60.22727461,46.59966515,1.857322083,4.613235755,7.882181044,steelblue
Cnppd1,6.21352326,28.29735397,22.10836666,29.99466684,27.28136606,28.50904592,32.55904307,39.96728603,27.95646028,42.45136932,38.35211675,51.58971049,92.16290052,90.48599016,92.99573464,97.56832292,99.1829546,104.4311031,110.5218365,131.8615017,102.9300618,139.7564033,150.7634932,137.3153927,126.4753908,169.1409311,darkturquoise
Fam134a,14.70609699,46.77653168,54.45010057,70.13004877,56.75117743,63.29709082,67.53450609,66.30647693,61.53835881,84.00956799,110.1544926,72.80186374,81.62983321,85.29888356,81.27854863,80.16890759,59.08849673,47.6155009,41.13376404,37.74831488,42.12503972,25.60673023,8.752026907,0.543426347,5.453023988,40.04103337,grey60
Zfand2b,21.02806563,28.4715726,20.78408973,13.6245095,7.819651612,20.75741744,29.3750307,31.79469946,11.6729679,12.74908349,54.63718798,64.78832826,67.65937211,68.5936762,83.13572068,74.5487561,75.51406929,84.57082087,79.2401523,100.1918514,90.93488873,92.20441809,66.67175575,0.462702567,2.667022153,6.498388504,magenta
Abcb6,10.97662024,17.20950009,31.32797478,45.68494988,21.44209933,26.77394693,28.57146261,25.95432879,49.82829178,34.58206572,52.86775108,40.35719853,32.57889034,32.56855904,33.14418833,21.44045059,18.72169536,20.87069008,25.87235522,37.14882057,18.52589374,26.94980355,23.48589959,0.074388668,2.997581235,7.229893935,red
Atg9a,8.169272381,4.743900455,7.453787336,13.75853706,15.82213069,13.15305533,12.31264053,15.58202219,10.41398784,19.62159711,16.67159401,16.15424753,21.17687667,22.72793199,22.6180231,23.83098734,24.34943745,26.10827859,23.06376824,26.48928415,22.69342593,24.02663431,23.78169466,0.484321307,4.830337873,134.3059971,turquoise
Tuba4a,104.0991697,46.63240275,20.14232197,10.96941899,12.5281717,14.53505046,17.14872758,31.03794058,7.311126167,4.450763491,6.10498148,23.14968171,32.86307946,38.60137305,37.62916322,150.9775063,190.8424822,220.2309167,218.1715779,245.6379614,202.7427177,187.6327105,205.3286704,1.180599337,3.708047708,33.66861018,blue
Dnpep,64.89957402,87.69023695,76.0095784,86.70150391,108.6244208,77.31989072,71.00458813,72.10355213,117.4093311,97.06508947,80.63847794,95.73734006,97.41270899,92.43191345,80.84920662,36.28234909,13.8921093,9.045990786,4.621284301,4.300077722,3.062261096,2.023235882,3.048247198,0.155698262,0.8422794,16.69303956,red
Inha,0.3851066,0.375465904,7.433391398,13.92907599,18.91424986,94.67489555,103.2050952,104.8673933,6.519141137,14.84257629,4.244726591,2.019297011,2.650877476,2.172899555,1.297801391,0.564935553,0.608121584,0.253709831,0.473206344,3.260911048,3.375394439,5.055205471,18.52053983,0.877254662,10.30730474,1.265988218,darkgrey
Farsb,81.92696318,68.84406769,67.24432562,64.30077356,71.54805114,59.78070327,59.79870013,68.23534543,88.09340836,85.92898471,98.14339449,101.9976409,93.34147821,99.47217552,96.92926453,127.9110431,110.3732871,102.2191784,86.26958594,80.64910922,64.10526291,62.92572355,58.2686731,53.23512121,59.05908985,33.5533341,magenta
Acsl3,48.86602491,66.30926478,89.06769806,65.54553148,40.71667503,51.18086767,42.42754258,38.20409092,41.95586714,14.36869461,10.87159007,7.315844865,8.046646417,9.861734634,8.655906076,11.84792626,12.94508618,17.57444989,26.83281506,24.81298527,20.28777361,26.01814153,37.54085358,77.99673183,111.5015782,33.13788162,yellow
Utp14b,12.73223758,24.08183173,21.38562699,15.00713724,13.68547036,11.38719187,8.831176041,7.538554883,12.76594165,8.519944354,4.446206284,3.689490944,3.645421679,2.70938541,2.309635926,2.982764892,2.970623904,3.444193741,4.709704373,3.684501195,5.856158389,3.109440664,2.42259681,3.654491836,5.501311334,118.565132,turquoise
Mrpl44,35.81405804,48.35262949,56.34749357,40.01814009,42.78303717,42.94468954,40.43708307,42.24738491,37.6031566,63.97336095,79.88312305,63.46690613,51.03004818,47.22013086,43.97496353,41.56765597,35.35499123,40.37818658,36.81748351,37.516396,28.20952054,31.78929806,29.00408239,29.83678337,31.49705437,32.05937297,violet
Serpine2,0.626241356,2.077319924,6.498095599,6.562985379,4.06822662,16.94861768,39.06234017,43.67263151,6.708097609,4.332158722,4.507739272,12.3651018,16.70841331,15.55459433,9.657714087,134.4947636,205.92357,215.5145437,214.8684123,191.1938273,151.8597516,123.1075814,133.6752071,256.0205846,315.3713299,12.57208313,darkturquoise
Cul3,47.0381163,67.95950408,93.13984519,129.4812122,164.3563814,141.4160888,130.6315626,134.5322475,174.9843712,197.7956564,179.8910234,148.9812142,139.8261255,137.0123899,139.786262,106.1352721,91.15622998,84.31247907,78.44509079,56.2974292,76.50413116,65.58068081,40.54138086,21.22081781,33.63329106,278.6108512,royalblue
Mff,51.31786044,58.9941694,71.16609935,78.46277678,70.37249333,73.00898298,79.32756203,72.68442704,74.30752384,95.22708133,87.64262624,89.32870572,109.8928799,112.6046678,117.0095919,118.3291465,133.9328983,151.1353327,152.8639083,149.7391391,147.090363,175.6340812,230.9661808,123.5120827,211.1099747,44.03597779,darkturquoise
Agfg1,43.22540468,37.78288699,34.22260409,32.26302959,28.12864129,33.07788981,33.69099805,32.30209332,30.78366101,59.43212618,54.91184872,49.1035871,48.48999291,47.73067945,47.2049731,43.1008737,42.58035808,47.29011508,50.27509236,42.04640229,46.08991209,37.50892314,32.74263129,2.34567478,8.39189662,42.37358116,darkred
Slc19a3,0.299521158,0.499161827,0.584505142,0.754011877,0.471674393,0.849402279,1.070352331,1.083942807,0.341917453,0.795316809,0.315634807,1.555009582,1.514126733,1.818605518,1.239295201,0.493368201,0.28983312,0.248922039,0.189565454,0.145585789,0.212181658,0.319448956,0.432490811,0.557918803,0.348452781,178.882208,turquoise
Trip12,69.02796979,49.42777349,62.03103391,116.1405121,167.488105,109.7128317,100.1180225,101.9600914,152.2284426,133.9899959,84.02284006,80.19053307,89.68131662,86.13404872,85.59443583,84.83260302,97.49482171,95.02860074,105.7416354,87.50070656,105.5896779,105.7214887,148.3397134,202.488874,207.9697867,135.7874532,yellow
C130026I21Rik,0.00851307,0,0.016877145,0.016411474,0.013280548,0.227705571,1.63596451,8.003499961,0.023310822,0.071496594,7.844088887,30.41009247,34.97082208,48.29851402,40.97068783,63.76469691,82.47138519,63.90102127,29.98976895,18.63790904,30.91312793,11.91684365,3.168685442,1.008713663,0.714315809,89.63513054,purple
Sp110,0.049348828,0.046730816,0.050340636,0.047567625,0.078095335,0.325362902,1.218899302,2.500426553,0.067902056,0.040230253,1.879063863,3.828696675,4.603248499,3.611410289,4.837277461,138.781954,331.8481633,350.1182201,276.0451785,187.0542553,290.9441896,166.6573248,77.44379571,1.630841096,1.474698435,338.7215386,purple
Cab39,32.52829419,42.62817421,49.64167273,57.15684999,50.51023936,49.50236711,52.73582847,52.0308154,55.7777775,56.45814511,65.10198588,65.12013461,63.19051522,59.58771885,55.52385385,28.00550466,30.03275801,30.29637212,37.08557168,39.31710416,46.53951487,35.73376471,21.79406587,18.41658628,24.09815595,145.2488277,turquoise
Itm2c,16.91685222,49.57881684,28.46922721,21.00872706,18.83716456,59.72743338,74.43058054,53.39908128,18.89299772,7.662487017,6.676229731,4.254568505,2.197361575,3.077893328,2.19578813,6.758349789,11.01393358,15.07130168,15.48571677,16.82585144,6.472508173,4.081585227,5.468172532,0.323236825,4.880622489,3.620960038,darkgrey
Psmd1,119.5033149,115.0786296,114.0259392,147.3635923,191.9446079,173.2033289,160.6987133,163.4186397,223.4574822,71.91624534,118.3419249,112.8939385,105.4058364,104.5693047,104.4769625,123.8013702,109.7296833,95.22805829,89.92914998,70.99963593,64.32920813,63.11765956,59.00558965,7.258124466,13.3515756,36.29500541,red
Ncl,206.9569347,210.588139,192.2838964,177.0311292,196.0638313,210.9915641,193.2552306,179.4127417,197.4266754,116.6887659,143.3153757,138.3720331,114.3858677,112.3964875,98.12514648,91.33359614,72.87756103,67.84419917,66.91960649,47.0380788,61.5162975,54.11698675,67.7435212,3.144259068,6.957509951,103.5150593,lightyellow
Ptma,267.7694879,137.1853448,138.0332434,112.7852296,104.6299454,109.9242695,96.65893253,101.687492,107.068878,69.5723197,83.82423247,74.21444651,49.80888115,49.32265695,42.32402476,42.68764888,33.7118685,22.24771369,15.33806471,8.273490639,13.33954378,9.131657003,7.252324827,0.412769558,1.784633164,110.6242717,brown
Pde6d,28.15866126,23.08891148,54.65343646,160.4179295,195.4888276,102.5747266,86.42488669,92.70507804,233.6984156,77.52465321,62.40190085,37.41547286,41.67435622,44.22381044,44.52635207,45.90772072,40.86580737,40.48082848,51.85455583,100.071388,70.63345324,170.472113,184.3928808,3.165294069,21.18872238,15.89070805,black
Alppl2,0,0,0.198575141,0,0,0,0.008884451,0.101986989,0,0,0.033939199,0.459261643,0.412772154,0.510473151,0.377897623,1.064115477,0.744981056,0.851526241,1.082371917,0.911881801,0.578880171,1.015903165,2.423143264,0.007207294,0.235288127,888.70543,turquoise
Eif4e2,54.32635608,40.69638275,31.20243849,32.24486056,42.39509451,33.48066737,32.47819619,31.63501024,41.04841242,34.85957659,39.7634776,30.52300429,24.80119036,23.65654723,23.5371098,22.72960229,16.7522145,14.95091421,12.08954541,10.13390821,13.02921903,9.251364943,6.096340088,0.239297784,0.904681336,28.08780678,brown
Atg16l1,22.34802962,21.15078213,17.54582189,22.245802,25.88066773,25.69859406,24.12030119,27.77018978,18.5093463,17.13365856,24.75170385,28.88922971,27.95886834,26.86164775,24.18919967,64.26449503,73.89758757,82.3272002,87.65016328,93.7737903,85.32569298,101.9990101,81.92860324,160.5547274,115.8259533,49.37028519,green
Dgkd,23.61259938,29.28602589,54.40961391,87.29956604,86.51542697,59.44082439,51.99194602,55.92251429,99.64932279,83.11698238,66.62106415,66.46904956,67.61288902,67.81520594,69.57410317,33.15292305,28.28206707,28.13136958,35.50108535,43.32889076,32.22172548,53.31965682,49.8876796,14.55529011,34.75403899,11.21163232,red
Hjurp,46.07068535,69.95438411,53.92036237,42.61934498,30.9668044,43.08307506,59.0956066,63.38637521,28.75696526,43.46747113,100.9438929,154.3291329,102.1697197,185.103707,85.76413611,92.05571305,101.5954907,106.7160185,128.8700514,143.0160427,96.52790625,94.55928217,71.00794093,53.21758657,63.21552671,70.94564551,magenta
6430706D22Rik,92.78024437,148.7492447,113.8066793,89.4381353,64.23447349,88.71791646,122.0262544,132.1025678,60.53675361,90.77741815,216.1998449,330.1081516,215.3437797,388.9863712,177.6094968,193.2656828,214.3850096,225.8822612,274.3324968,302.4770578,203.1976439,198.2481225,147.8294352,114.3000604,137.5034737,139.311465,magenta
A730008H23Rik,90.50528278,141.1221164,114.0721829,85.49503597,60.88371352,82.90901213,116.238946,123.2223751,57.47708518,87.81074822,203.4040654,318.8342359,213.8169763,373.5014985,173.5744738,181.6565042,205.5577724,217.8503015,262.9941961,305.5474791,208.3891682,203.2520539,156.8164035,113.2271807,133.6565011,142.7330214,magenta
Gbx2,5.312831428,4.249225607,2.271084554,2.314041367,1.202224503,1.077718523,0.896778825,1.633890684,9.804473851,1.549050251,1.529615863,3.066011936,4.988655136,5.536964523,4.720992099,15.70328202,53.06545251,75.99998825,93.46929709,105.7277267,126.9249526,126.3852012,158.1355365,0.991944055,8.281771821,14.20195578,blue
Iqca,1.086426055,0.018977687,0.071854765,0.029207411,0.145374212,1.857916918,10.75159202,24.23344733,0.180173584,0.652048216,20.95062659,43.69010179,46.21496271,37.84349009,26.13374802,52.77067979,33.72898947,28.44130126,29.47676552,32.2989559,23.2843022,31.44599779,27.40186459,56.34483757,54.9411296,54.04972597,green
Cops8,54.40906254,52.07760683,74.4103605,97.10842944,123.1039671,97.85641853,89.18106247,104.2581345,131.8829862,145.1356635,150.8786994,132.0849144,134.3167369,133.620493,137.737443,140.4384403,138.5262441,132.924634,131.2432133,142.0043918,131.1752468,165.0926566,144.5634696,116.5387642,158.403018,89.26448768,darkgreen
Lrrfip1,0.380333293,15.72109364,10.38543662,2.899840352,1.42417035,4.742527855,7.359301764,9.783013265,1.557746782,1.185751401,6.841608919,8.728267521,8.386185991,7.656922836,6.437423278,11.57592516,12.35947454,15.45533615,22.13667069,24.71029033,18.22526921,34.09135588,39.90181833,161.4730925,155.4298611,37.83895519,yellow
Ilkap,56.87265764,69.17567242,72.70908323,75.95462718,93.24005112,69.10572541,64.37930091,65.72696586,91.84020679,105.6876998,81.05824532,73.95750125,74.96778943,72.6404075,76.66662019,58.08715243,39.52337071,34.17460792,28.93290256,22.03598634,24.52717385,17.19209321,11.58844858,3.473062159,7.658179895,9.090375854,red
